Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""LoginPage/Login by Email""), [""Email"":findTestData(""DataForLogin/CredentialsForLogin"").getValue(1, 1), ""Password"":findTestData(""DataForLogin/CredentialsForLogin"").getValue(3, 1)], STOP_ON_FAILURE)",Chrome 77.0.3865.120,,,2019-10-28 11:23:20,2019-10-28 11:23:30,"10,349s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/SideMenu/TitleWhenOpenedMenu""), 1)",Chrome 77.0.3865.120,,,2019-10-28 11:23:30,2019-10-28 11:23:30,"0,266s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/SideMenu/SizeOfMenu""), ""class"", ""navbar-nav bg-gradient-dark sidebar sidebar-dark accordion"", 1)",Chrome 77.0.3865.120,,,2019-10-28 11:23:30,2019-10-28 11:23:31,"0,803s",PASSED
"click(findTestObject(""Object Repository/SideMenu/HideMenuButton""))",Chrome 77.0.3865.120,,,2019-10-28 11:23:31,2019-10-28 11:23:32,"0,430s",PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/SideMenu/SizeOfMenu""), ""class"", ""navbar-nav bg-gradient-dark sidebar sidebar-dark accordion toggled"", 1)",Chrome 77.0.3865.120,,,2019-10-28 11:23:32,2019-10-28 11:23:32,"0,542s",PASSED
"click(findTestObject(""SideMenu/a_Users""))",Chrome 77.0.3865.120,,,2019-10-28 11:23:32,2019-10-28 11:23:33,"0,686s",PASSED
"CheckURL(""http://hcc-asset-server.program-ace.net/admin/users"")",Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:33,"0,001s",PASSED
actual = getUrl(),Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:33,"0,013s",PASSED
if (actual.compareTo(expected) == 0),Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:33,"0,003s",PASSED
"click(findTestObject(""SideMenu/a_User Groups""))",Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:33,"0,603s",PASSED
"CheckURL(""http://hcc-asset-server.program-ace.net/admin/groups"")",Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:33,"0,001s",PASSED
actual = getUrl(),Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:33,"0,010s",PASSED
if (actual.compareTo(expected) == 0),Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:33,"0,000s",PASSED
"click(findTestObject(""SideMenu/a_Applications""))",Chrome 77.0.3865.120,,,2019-10-28 11:23:33,2019-10-28 11:23:34,"0,601s",PASSED
"CheckURL(""http://hcc-asset-server.program-ace.net/applications"")",Chrome 77.0.3865.120,,,2019-10-28 11:23:34,2019-10-28 11:23:34,"0,000s",PASSED
actual = getUrl(),Chrome 77.0.3865.120,,,2019-10-28 11:23:34,2019-10-28 11:23:34,"0,008s",PASSED
if (actual.compareTo(expected) == 0),Chrome 77.0.3865.120,,,2019-10-28 11:23:34,2019-10-28 11:23:34,"0,001s",PASSED
"click(findTestObject(""SideMenu/a_Assets""))",Chrome 77.0.3865.120,,,2019-10-28 11:23:34,2019-10-28 11:23:35,"0,725s",PASSED
"CheckURL(""http://hcc-asset-server.program-ace.net/assets"")",Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:35,"0,000s",PASSED
actual = getUrl(),Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:35,"0,008s",PASSED
if (actual.compareTo(expected) == 0),Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:35,"0,000s",PASSED
"click(findTestObject(""SideMenu/a_Banned IPs""))",Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:35,"0,616s",PASSED
"CheckURL(""http://hcc-asset-server.program-ace.net/admin/banned"")",Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:35,"0,000s",PASSED
actual = getUrl(),Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:35,"0,012s",PASSED
if (actual.compareTo(expected) == 0),Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:35,"0,001s",PASSED
"click(findTestObject(""SideMenu/a_Dashboard""))",Chrome 77.0.3865.120,,,2019-10-28 11:23:35,2019-10-28 11:23:36,"0,570s",PASSED
"CheckURL(""http://hcc-asset-server.program-ace.net/admin"")",Chrome 77.0.3865.120,,,2019-10-28 11:23:36,2019-10-28 11:23:36,"0,000s",PASSED
actual = getUrl(),Chrome 77.0.3865.120,,,2019-10-28 11:23:36,2019-10-28 11:23:36,"0,015s",PASSED
if (actual.compareTo(expected) == 0),Chrome 77.0.3865.120,,,2019-10-28 11:23:36,2019-10-28 11:23:36,"0,001s",PASSED
